723,660,663,797,674,559,000,468,2
722,661,666,798,667,559,009,470,2
726,662,668,798,665,561,037,471,2
727,662,669,799,663,559,036,468,2
728,661,669,799,655,561,036,469,2
722,658,668,798,649,561,036,478,2
723,660,668,795,650,566,045,478,2
722,659,669,791,650,568,059,467,2
720,662,671,784,652,569,074,464,2
719,661,674,786,651,571,087,465,2
720,660,675,788,651,572,089,469,2
721,662,675,789,652,571,093,470,2
721,661,673,786,658,570,087,467,2
721,660,673,791,661,571,089,471,2
721,660,672,794,663,571,089,467,2
721,657,672,799,664,566,089,472,2
722,652,670,803,670,552,074,480,2
723,648,665,808,673,540,051,482,2
721,646,664,813,676,526,046,484,2
719,642,662,817,683,523,065,485,2
718,634,664,818,687,522,056,485,2
720,633,663,821,686,523,048,487,2
718,629,660,821,690,521,039,487,2
719,622,657,824,689,520,027,494,2
719,617,650,825,692,518,014,500,2
718,611,647,822,694,515,004,500,2
717,604,643,824,694,512,000,505,2
716,602,641,826,695,514,000,509,2
716,604,632,825,694,526,000,513,2
720,602,624,821,694,524,000,513,2
721,602,612,821,695,524,000,516,2
725,604,601,819,695,527,000,520,2
722,606,577,810,709,562,000,519,2
724,606,556,802,717,567,000,497,2
726,610,534,792,720,615,000,462,2
723,613,526,782,723,628,000,436,2
721,618,537,777,725,651,000,422,2
718,624,544,774,721,669,000,411,2
720,631,563,777,719,678,000,409,2
716,636,568,769,717,678,000,391,2
716,643,572,761,716,684,000,373,2
713,650,573,753,715,694,000,350,2
706,652,573,740,714,700,000,337,2
700,658,582,730,714,717,000,322,2
700,664,586,728,714,729,000,303,2
698,667,592,725,712,734,000,303,2
696,671,604,719,710,738,000,307,2
697,676,612,723,706,732,021,316,2
695,676,628,728,701,709,099,337,2
702,682,646,743,700,699,138,369,2
702,679,651,749,700,694,111,387,2
705,677,648,753,705,680,085,396,2
711,671,645,769,707,665,052,408,2
714,666,641,782,704,661,021,424,2
718,658,635,790,704,662,000,441,2
719,652,625,796,706,660,000,455,2
719,639,613,794,710,651,000,462,2
719,631,594,798,709,645,000,460,2
714,619,573,798,712,620,000,465,2
715,606,559,801,715,588,000,473,2
718,588,539,802,717,546,000,483,2
723,574,527,809,717,525,000,496,2
726,562,520,812,716,518,000,505,2
725,557,520,816,717,511,000,506,2
727,558,516,817,719,515,000,508,2
728,555,513,821,718,513,000,509,2
733,554,516,823,718,510,000,510,2
730,549,513,825,715,500,000,509,2
731,547,517,824,719,505,000,511,2
728,551,524,829,718,507,000,515,2
725,552,531,832,716,502,000,516,2
721,550,546,830,715,500,000,520,2
721,558,555,837,704,503,000,532,2
719,560,552,839,700,507,000,538,2
720,558,554,838,701,504,000,544,2
716,559,551,846,695,502,000,551,2
714,550,550,846,694,499,000,554,2
714,551,556,841,690,486,000,558,2
711,555,571,826,693,477,028,557,2
713,570,588,820,689,492,104,561,2
713,586,602,814,683,517,134,562,2
714,603,616,804,681,481,166,563,2
715,606,627,805,680,358,194,562,2
719,607,633,820,683,191,206,559,2
721,609,638,824,681,211,216,560,2
720,606,634,821,680,310,185,563,2
724,608,631,825,687,345,155,564,2
727,609,629,832,687,347,133,564,2
726,608,630,829,691,358,135,563,2
728,600,627,835,690,361,129,564,2
729,599,626,837,692,363,125,564,2
731,605,632,845,693,369,140,557,2
733,595,626,839,692,370,105,559,2
733,595,625,846,692,366,077,561,2
733,594,621,846,694,363,073,561,2
733,591,621,843,693,362,080,563,2
735,594,624,845,694,366,094,565,2
736,600,626,839,700,371,100,561,2
737,603,627,825,702,382,097,557,2
737,617,625,800,725,431,102,555,2
738,621,616,780,738,437,069,550,2
739,624,606,762,748,460,050,544,2
744,640,613,758,751,473,000,546,2
742,648,617,762,745,487,025,537,2
745,651,625,773,749,494,063,540,2
742,647,626,786,740,499,068,546,2
737,640,629,811,735,471,079,557,2
736,634,639,832,734,433,106,561,2
736,616,639,834,735,434,082,567,2
735,599,632,833,735,414,049,568,2
736,596,631,841,736,415,011,569,2
736,593,621,840,737,399,000,573,2
737,579,609,838,738,375,000,575,2
