632,520,860,664,712,000,339,384,5
632,514,860,665,712,000,339,387,5
638,508,859,667,714,000,317,392,5
640,510,859,669,714,000,317,396,5
639,510,860,667,715,000,329,393,5
637,511,857,669,715,000,331,394,5
638,512,859,669,715,000,332,396,5
639,514,859,668,713,000,335,394,5
638,515,860,666,712,000,335,393,5
636,517,858,666,713,001,337,391,5
635,516,858,666,716,000,337,389,5
637,514,861,665,719,000,338,392,5
642,519,861,671,717,000,325,398,5
643,504,863,671,717,000,336,398,5
643,495,861,674,716,000,334,400,5
642,502,863,675,715,000,337,401,5
636,511,864,675,713,000,339,398,5
637,504,863,674,713,000,341,403,5
640,512,864,676,714,000,342,402,5
641,516,863,676,714,000,341,400,5
640,517,862,676,714,000,343,401,5
641,516,865,676,714,000,342,400,5
640,517,864,677,714,000,343,401,5
642,504,863,674,714,000,342,407,5
640,501,861,677,714,000,347,409,5
640,505,863,678,714,000,349,409,5
637,499,864,676,715,000,345,409,5
637,502,862,676,715,000,346,409,5
640,508,863,677,716,000,346,408,5
640,506,863,676,715,000,346,410,5
640,499,864,676,712,000,349,411,5
638,511,864,677,713,000,341,406,5
639,512,864,677,713,000,334,405,5
640,513,866,676,712,000,336,404,5
640,515,864,678,712,000,338,403,5
640,515,866,679,712,000,344,402,5
641,514,867,679,713,000,343,404,5
641,516,865,680,713,000,344,406,5
640,516,863,678,713,000,345,404,5
640,516,863,680,713,000,345,404,5
640,512,866,680,713,000,346,406,5
637,515,866,681,711,000,345,408,5
641,516,866,679,714,000,347,406,5
642,516,866,681,714,000,347,407,5
640,517,866,681,714,000,349,408,5
638,516,864,681,715,000,347,412,5
638,516,866,680,714,000,350,405,5
635,516,865,681,713,001,349,407,5
637,516,866,678,715,000,348,410,5
635,517,867,679,715,000,350,410,5
634,519,863,680,714,000,348,410,5
635,519,867,680,715,000,350,407,5
630,519,865,680,714,000,350,405,5
631,521,867,679,715,000,348,406,5
631,518,864,680,714,000,351,404,5
631,518,864,680,715,000,351,405,5
633,515,866,679,716,000,352,405,5
633,514,867,680,719,000,352,401,5
627,512,865,678,713,000,340,402,5
629,521,867,679,714,000,353,395,5
624,521,866,677,715,000,358,387,5
623,521,866,674,716,000,354,385,5
626,520,866,677,714,000,357,392,5
626,519,866,676,716,000,364,391,5
628,518,867,677,716,000,361,396,5
628,513,863,678,715,000,361,397,5
627,514,866,678,716,000,364,396,5
626,516,867,679,716,000,363,397,5
627,516,866,680,713,000,364,398,5
626,520,866,679,715,000,365,395,5
626,520,866,676,715,002,367,393,5
626,520,867,676,714,000,362,394,5
625,519,867,676,714,000,362,398,5
625,517,864,677,713,000,359,395,5
625,514,867,677,714,000,358,394,5
623,514,865,676,713,000,359,390,5
623,514,867,675,715,000,363,390,5
622,520,868,674,712,000,357,378,5
623,516,866,673,714,001,351,371,5
626,521,867,677,715,000,349,392,5
625,500,865,678,711,000,340,397,5
625,507,866,675,713,000,341,397,5
626,506,865,678,713,000,346,398,5
625,505,865,678,714,000,352,397,5
623,507,866,678,714,000,353,394,5
624,508,866,678,712,000,355,394,5
624,509,867,676,714,000,357,395,5
624,529,868,673,712,000,354,391,5
621,532,869,670,711,000,360,384,5
622,539,866,673,712,000,358,380,5
622,539,869,672,708,000,362,378,5
620,540,868,674,705,000,362,379,5
618,541,870,672,707,000,359,380,5
617,540,869,673,705,000,360,379,5
617,543,869,672,705,000,364,381,5
617,544,870,670,706,000,364,371,5
617,546,870,672,705,000,367,371,5
617,546,870,670,706,000,369,373,5
618,546,871,672,707,000,367,379,5
621,546,867,673,707,000,365,382,5
620,547,868,673,706,000,371,382,5
622,545,870,673,707,000,369,383,5
620,547,870,673,707,000,369,382,5
620,546,870,674,705,000,369,383,5
623,545,870,672,707,000,369,384,5
622,547,869,674,708,000,370,385,5
623,549,869,675,707,000,371,387,5
624,548,870,674,709,000,373,389,5
624,547,870,675,706,000,374,387,5
623,546,871,673,708,001,373,388,5
623,543,868,676,708,000,376,388,5
624,537,871,675,709,000,376,386,5
620,542,870,676,707,000,378,388,5
622,541,872,674,710,000,376,387,5
623,542,867,677,710,000,374,389,5
623,530,870,676,710,000,372,392,5
623,534,869,676,710,000,377,391,5
622,537,871,676,709,000,378,390,5
623,540,871,674,710,000,379,388,5
623,540,870,675,709,000,378,385,5
622,540,872,675,710,000,379,384,5
622,540,871,676,707,000,379,384,5
621,542,870,675,710,000,380,387,5
621,542,871,676,709,000,381,388,5
624,543,871,675,710,002,376,390,5
624,542,871,676,711,000,377,390,5
623,542,870,677,709,000,376,392,5
623,544,871,675,709,000,372,392,5
623,542,871,676,711,000,376,393,5
625,543,866,678,711,000,368,393,5
624,544,868,676,710,000,369,394,5
624,545,871,678,709,000,378,394,5
623,547,871,676,709,000,376,392,5
625,547,870,677,710,000,378,396,5
626,547,871,678,710,000,378,395,5
623,548,870,678,710,000,379,395,5
624,549,871,677,710,000,381,393,5
625,548,871,677,711,000,381,394,5
625,549,872,675,709,000,382,395,5
625,549,868,677,710,000,382,394,5
626,548,871,677,710,000,383,396,5
624,549,870,678,708,000,379,394,5
627,548,871,677,710,000,380,396,5
626,537,870,678,711,000,379,396,5
626,536,868,679,710,000,383,396,5
624,540,870,676,711,000,384,395,5
625,540,870,679,710,000,380,397,5
626,541,871,678,711,000,381,399,5
626,539,871,679,711,000,383,398,5
626,540,869,679,711,000,383,399,5
626,540,871,679,711,000,384,398,5
627,543,871,680,709,000,384,399,5
624,543,870,679,711,000,384,397,5
626,544,871,678,710,000,384,398,5
626,548,871,679,710,000,384,398,5
625,547,871,679,709,000,386,394,5
709,562,731,772,493,000,359,501,5
708,560,734,770,492,000,360,502,5
710,560,732,773,492,000,358,505,5
711,558,732,772,494,000,359,506,5
710,559,733,772,493,000,360,505,5
708,561,733,773,491,000,360,504,5
711,561,733,771,493,000,360,506,5
711,561,733,772,493,000,360,505,5
709,562,731,773,493,000,359,504,5
710,562,733,773,494,000,360,505,5
710,562,734,773,495,000,359,506,5
710,562,732,773,496,000,359,506,5
710,563,732,773,496,000,359,505,5
711,560,733,773,497,000,359,506,5
711,562,733,774,497,000,359,506,5
711,562,733,774,496,000,360,505,5
708,562,734,772,497,000,361,503,5
710,562,730,773,496,000,361,504,5
709,562,733,771,496,000,361,504,5
710,563,734,772,495,000,362,505,5
710,563,733,774,496,000,363,503,5
709,563,733,774,495,000,364,504,5
711,563,734,771,497,000,364,502,5
709,564,733,773,497,000,364,504,5
711,564,733,774,498,000,362,505,5
