757,779,737,730,728,744,244,174,3
758,776,732,724,731,744,216,163,3
760,777,722,721,731,745,175,138,3
760,777,714,708,734,744,164,119,3
759,776,702,701,733,746,154,106,3
756,773,699,693,733,745,152,106,3
751,772,695,686,723,745,153,103,3
751,772,692,688,719,745,152,108,3
753,773,690,694,726,747,156,114,3
753,773,692,698,732,746,166,119,3
754,771,696,699,729,747,199,117,3
751,772,696,700,726,747,210,118,3
751,773,698,701,726,743,234,130,3
752,770,701,702,715,746,233,132,3
748,773,701,702,706,745,228,129,3
749,772,701,695,703,752,217,128,3
749,774,697,696,703,759,206,129,3
750,772,696,685,706,757,204,123,3
747,774,692,680,709,759,201,112,3
747,773,692,679,713,758,208,117,3
749,773,690,683,714,756,209,115,3
749,775,689,685,709,753,207,118,3
750,773,689,688,709,751,206,121,3
749,773,689,687,709,742,207,120,3
749,774,683,689,708,744,210,122,3
749,771,686,688,707,742,209,123,3
748,773,687,690,705,744,216,124,3
747,773,689,689,705,743,225,127,3
748,773,690,690,704,744,227,125,3
748,774,691,686,705,743,225,128,3
748,772,691,682,706,743,219,123,3
747,772,690,680,706,744,209,122,3
746,773,688,677,706,745,189,115,3
747,773,686,676,707,746,176,112,3
749,772,682,671,717,751,148,112,3
751,771,678,674,725,755,129,109,3
751,773,675,670,731,761,130,101,3
750,773,674,670,731,764,143,102,3
749,770,673,667,732,765,147,100,3
751,771,674,670,732,766,154,103,3
751,768,675,670,732,765,158,105,3
748,772,677,670,729,763,163,104,3
749,773,681,668,726,760,168,102,3
749,774,680,669,720,758,177,105,3
749,772,683,669,717,755,183,110,3
748,773,685,669,713,757,193,112,3
744,774,685,666,709,757,200,109,3
744,772,685,663,709,758,198,106,3
742,773,682,658,707,758,198,108,3
740,772,683,649,705,761,200,103,3
737,771,684,645,701,763,203,102,3
734,773,684,644,702,763,208,101,3
734,772,684,643,703,763,213,101,3
733,772,685,643,702,764,216,103,3
734,773,687,642,703,763,217,104,3
732,774,687,640,704,764,216,101,3
732,772,687,639,703,763,210,099,3
728,773,687,628,702,764,226,099,3
723,774,685,617,702,762,217,095,3
719,774,687,610,699,763,226,091,3
720,773,688,608,699,762,247,089,3
721,773,689,611,700,763,249,088,3
723,772,689,614,703,761,231,097,3
725,774,688,616,706,763,216,093,3
728,773,687,619,707,763,203,098,3
729,774,686,621,708,765,201,097,3
730,771,684,618,712,765,178,098,3
732,774,683,620,722,766,170,096,3
734,773,680,622,727,764,161,093,3
736,771,676,624,731,763,156,092,3
737,768,663,628,733,762,156,101,3
741,764,660,641,737,757,160,107,3
744,760,651,653,738,750,157,113,3
746,754,644,667,739,738,165,130,3
749,751,641,681,738,735,170,145,3
748,751,640,686,743,733,167,151,3
750,751,641,690,744,735,159,155,3
751,750,635,691,746,733,154,151,3
750,749,634,692,745,734,161,149,3
751,748,638,693,746,733,163,152,3
749,751,643,694,743,735,169,150,3
749,751,649,691,743,736,175,145,3
749,752,649,693,742,738,177,144,3
748,753,651,691,744,736,177,145,3
749,753,650,691,744,738,178,148,3
749,753,651,690,744,738,177,148,3
749,753,651,689,746,738,177,148,3
748,753,651,691,748,738,175,146,3
749,753,649,690,751,738,175,148,3
750,752,645,692,752,737,164,147,3
750,750,646,693,752,735,167,146,3
750,751,647,694,750,736,173,152,3
748,750,647,693,752,735,175,154,3
750,750,645,696,751,736,174,154,3
749,751,645,695,751,733,178,157,3
750,749,648,695,748,735,177,156,3
747,752,649,695,747,736,178,149,3
748,752,651,691,749,736,179,150,3
748,750,652,692,748,735,186,149,3
747,753,655,691,745,739,187,147,3
746,754,656,686,746,740,180,138,3
747,754,657,686,746,742,177,135,3
747,756,657,681,747,741,174,125,3
748,755,658,676,747,746,172,123,3
746,760,658,676,744,747,164,121,3
748,760,659,673,741,746,153,117,3
747,760,658,673,738,747,157,116,3
749,761,658,674,738,748,156,125,3
749,762,657,676,738,748,154,123,3
748,760,658,673,739,746,150,119,3
748,760,656,671,738,749,147,114,3
746,761,656,669,741,748,156,114,3
748,761,658,669,741,750,160,118,3
748,762,657,670,740,748,166,119,3
748,760,659,669,742,748,166,115,3
746,761,658,668,741,750,162,111,3
746,761,655,665,742,752,151,109,3
747,763,653,665,743,754,158,106,3
745,762,652,665,743,754,158,110,3
746,759,655,665,743,754,167,110,3
746,760,653,666,743,753,170,109,3
747,759,653,665,742,756,168,107,3
745,761,652,665,742,757,162,106,3
746,761,653,663,743,755,157,103,3
747,762,651,664,743,757,160,104,3
748,761,651,663,744,755,160,108,3
748,761,652,664,744,756,161,105,3
747,762,652,664,743,757,163,105,3
746,760,652,664,744,757,169,103,3
747,761,652,667,744,757,170,106,3
747,761,651,667,746,754,170,107,3
747,758,651,667,746,757,165,107,3
745,760,649,667,745,757,152,107,3
750,761,654,669,751,758,160,110,3
750,762,651,670,753,759,146,108,3
752,763,654,671,758,760,135,105,3
752,765,656,670,764,759,126,103,3
753,766,657,669,764,759,120,105,3
752,766,660,672,763,761,146,109,3
751,767,664,674,763,760,164,110,3
753,768,667,677,761,760,172,114,3
752,768,669,678,758,759,178,116,3
753,767,670,679,758,757,184,117,3
753,769,669,680,758,758,187,120,3
753,768,672,678,758,757,184,122,3
754,769,669,679,758,758,182,121,3
753,770,671,679,759,758,185,120,3
753,768,672,680,758,758,187,122,3
753,768,672,681,759,755,193,130,3
754,766,672,684,757,758,195,133,3
677,489,679,752,462,405,199,378,3
676,482,665,751,465,396,172,389,3
676,476,650,753,467,391,118,402,3
668,463,648,748,465,387,143,403,3
657,464,641,748,462,382,168,389,3
656,472,647,746,464,382,186,379,3
648,468,648,738,461,387,185,379,3
647,472,652,738,460,387,196,391,3
646,471,646,738,461,389,199,388,3
645,466,648,738,461,386,204,388,3
645,467,646,740,461,391,208,389,3
643,464,648,740,463,391,206,385,3
648,464,649,739,464,391,208,388,3
648,463,647,741,464,393,215,391,3
649,462,646,741,465,387,212,394,3
649,458,649,741,466,388,216,395,3
650,461,647,742,465,389,215,395,3
648,460,647,740,467,391,214,393,3
649,461,647,739,470,390,217,390,3
648,462,646,737,470,389,219,393,3
646,458,643,739,471,391,224,392,3
646,460,645,738,472,390,224,387,3
644,462,648,736,472,393,220,379,3
646,467,646,736,474,395,223,374,3
645,466,644,732,475,396,214,368,3
644,466,643,729,472,398,210,358,3
640,465,642,725,469,403,206,345,3
637,465,642,720,469,405,204,333,3
634,469,642,713,470,411,201,324,3
637,479,645,715,471,416,203,310,3
634,480,643,713,470,422,190,302,3
634,482,647,711,470,423,182,297,3
632,485,648,712,468,428,188,295,3
631,484,649,708,468,427,195,302,3
627,484,650,709,463,429,201,306,3
625,485,651,707,459,429,207,310,3
623,488,651,707,459,429,214,313,3
622,488,653,704,459,428,221,315,3
619,488,652,705,460,430,225,316,3
620,486,654,706,460,430,224,319,3
620,486,653,704,459,430,223,319,3
621,489,654,707,460,432,225,322,3
621,487,653,707,461,432,227,321,3
621,486,653,708,461,429,227,322,3
622,486,654,708,462,431,227,324,3
620,486,653,708,463,432,228,323,3
622,488,654,708,461,433,227,326,3
622,488,650,707,460,434,225,325,3
621,487,650,706,459,433,227,325,3
622,486,652,703,458,433,230,326,3
620,486,651,702,459,433,229,326,3
620,485,652,701,458,433,230,324,3
617,485,650,703,456,430,230,325,3
614,483,651,703,453,430,231,325,3
613,482,649,703,451,431,235,325,3
612,484,649,700,450,431,237,322,3
613,484,649,701,451,432,235,325,3
613,485,649,704,451,433,235,325,3
613,485,650,704,451,433,239,326,3
612,482,652,703,452,432,240,329,3
612,484,652,703,448,434,240,328,3
613,483,654,703,449,434,240,328,3
615,485,655,705,448,433,240,328,3
613,483,655,703,448,434,240,327,3
613,483,653,704,449,432,240,330,3
614,483,655,706,448,434,238,331,3
614,483,655,706,449,436,239,332,3
614,480,656,704,450,434,243,329,3
611,483,656,705,449,435,242,332,3
613,483,655,706,451,436,240,331,3
612,482,658,707,451,434,241,331,3
613,484,658,707,450,436,242,333,3
613,483,657,707,450,436,244,334,3
611,483,656,707,452,436,244,329,3
612,483,658,705,453,438,244,330,3
612,484,656,706,452,437,243,330,3
610,483,656,707,452,440,246,330,3
610,484,655,706,454,440,247,329,3
613,484,656,704,454,439,247,328,3
612,486,654,706,455,441,248,331,3
611,485,655,705,456,439,248,332,3
611,486,655,705,455,441,249,331,3
611,487,656,704,455,441,249,330,3
611,488,655,702,456,441,256,332,3
610,488,654,705,456,440,256,332,3
611,487,656,704,457,441,257,335,3
611,488,655,705,455,442,258,334,3
609,489,656,705,453,441,259,334,3
611,487,656,702,456,442,260,334,3
611,488,655,704,454,442,258,335,3
611,489,656,705,455,442,260,334,3
611,488,655,705,455,440,259,333,3
610,486,657,706,453,441,259,335,3
611,487,657,703,453,441,253,335,3
611,488,655,705,452,442,254,335,3
611,487,658,705,453,442,255,334,3
610,485,658,705,452,443,262,334,3
610,488,657,705,449,444,267,333,3
609,489,657,703,452,445,269,332,3
609,487,657,703,453,444,269,331,3
609,487,656,703,451,444,268,331,3
608,487,655,703,450,441,270,333,3
608,486,657,702,449,444,271,331,3
607,487,657,702,451,444,272,332,3
605,489,656,703,450,444,275,333,3
608,488,658,700,452,444,274,334,3
609,484,657,702,451,444,274,334,3
608,484,657,702,451,445,272,331,3
607,481,658,702,451,445,273,332,3
608,483,659,703,450,443,274,331,3
607,481,660,702,450,444,275,330,3
605,482,660,702,451,444,276,328,3
606,481,661,701,449,445,274,330,3
606,482,658,703,450,446,277,329,3
606,479,660,703,452,443,275,331,3
608,477,660,702,452,444,277,332,3
604,479,658,704,449,444,276,333,3
605,478,659,702,451,445,278,332,3
607,479,658,703,451,446,277,331,3
608,479,658,702,451,445,278,332,3
607,480,657,703,453,444,279,333,3
609,478,659,703,453,445,280,334,3
609,479,660,702,453,445,280,334,3
608,480,658,703,453,446,280,335,3
609,481,659,705,453,445,280,334,3
608,478,661,704,455,444,282,335,3
608,479,660,705,453,445,282,335,3
607,480,657,705,454,447,280,335,3
607,481,658,703,455,445,282,334,3
608,480,659,704,456,445,283,336,3
608,479,660,706,456,444,282,336,3
607,481,660,706,454,445,285,334,3
609,480,660,704,455,445,284,337,3
609,482,659,706,455,445,283,336,3
609,482,658,707,455,445,281,337,3
608,482,660,706,456,446,284,336,3
610,480,659,707,453,446,285,337,3
608,482,660,706,454,447,285,335,3
607,481,660,706,455,448,286,334,3
609,481,659,707,456,448,285,336,3
609,479,661,707,455,445,285,337,3
608,482,660,708,453,447,284,336,3
609,480,661,707,456,447,283,335,3
609,480,661,706,455,447,283,333,3
609,480,661,707,455,446,282,335,3
609,477,660,708,453,449,283,335,3
607,481,660,707,456,450,285,333,3
607,482,661,706,456,450,285,334,3
608,484,660,709,456,448,290,338,3
607,484,661,709,455,448,291,337,3699,708,726,767,624,650,486,505,3
696,709,725,767,626,651,486,502,3
697,708,725,764,626,650,483,503,3
697,709,722,764,625,648,485,500,3
698,709,724,763,625,648,484,501,3
698,709,721,764,625,650,484,500,3
700,708,721,763,626,647,484,500,3
698,710,720,763,624,649,486,499,3
699,710,721,760,627,650,487,500,3
700,710,719,763,627,651,486,502,3
700,711,717,763,628,650,484,502,3
698,710,717,759,627,652,484,503,3
699,709,719,760,626,653,483,504,3
699,710,717,763,626,650,484,505,3
699,708,719,763,627,650,486,507,3
698,707,721,764,626,650,487,506,3
696,708,721,764,624,651,486,506,3
696,709,722,762,626,651,486,505,3
698,708,720,764,626,651,485,507,3
697,709,721,764,627,650,487,506,3
699,707,722,763,627,651,486,505,3
698,709,723,765,627,652,489,504,3
697,708,724,764,626,651,488,506,3
699,707,724,764,627,650,488,508,3
699,707,724,765,626,651,487,507,3
698,709,724,765,625,652,487,507,3
699,709,725,763,627,652,489,506,3
700,708,724,765,626,653,487,508,3
699,710,725,765,628,650,490,507,3
701,708,726,764,627,653,492,509,3
699,709,726,765,627,653,493,508,3
699,708,725,764,627,652,489,509,3
701,706,724,763,627,651,480,511,3
701,706,723,762,627,649,481,512,3
702,707,721,764,628,650,482,511,3
702,708,721,765,626,649,483,512,3
702,708,723,764,628,648,485,512,3
700,708,723,766,626,651,484,512,3
700,709,724,766,629,651,484,510,3
702,708,725,765,629,652,483,510,3
702,707,724,765,629,651,484,513,3
700,708,725,766,627,652,484,512,3
701,709,726,765,629,652,483,514,3
702,709,725,766,629,652,484,513,3
702,709,725,766,629,651,485,512,3
701,709,726,766,629,651,483,514,3
702,709,726,767,627,653,481,515,3
700,709,726,767,629,653,481,511,3
702,709,726,766,630,653,479,512,3
702,710,724,766,630,653,479,510,3
703,709,727,766,630,652,478,511,3
702,710,727,766,628,653,479,509,3
703,711,725,765,629,652,475,505,3
703,710,725,764,629,650,473,501,3
702,711,725,763,628,649,473,502,3
702,710,725,763,628,649,473,502,3
702,711,722,763,629,649,473,502,3
704,711,723,761,629,649,472,502,3
703,711,719,761,628,648,473,498,3
704,709,721,760,629,647,473,499,3
703,711,720,760,627,646,474,498,3
703,711,719,759,629,646,472,499,3
704,711,719,760,627,646,472,500,3
702,710,721,758,629,646,473,498,3
703,707,720,759,629,644,473,500,3
702,710,719,761,629,646,473,501,3
701,709,719,758,629,646,473,501,3
701,707,721,760,626,648,474,502,3
698,709,721,760,626,647,476,501,3
700,709,720,760,627,647,476,501,3
700,706,722,759,627,646,475,499,3
699,708,720,759,625,647,470,493,3
696,706,718,754,623,643,468,488,3
694,703,715,753,622,641,465,489,3
694,702,712,752,620,640,464,490,3
693,702,712,750,621,638,466,490,3
